TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:56.193869,D4:22:CD:00:62:FD,h,30188990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.193869,D4:22:CD:00:62:FD,h,30189157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.225237,D4:22:CD:00:62:FD,h,30189323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.256856,D4:22:CD:00:62:FD,h,30189490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.256856,D4:22:CD:00:62:FD,h,30189657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.288532,D4:22:CD:00:62:FD,h,30189823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.288532,D4:22:CD:00:62:FD,h,30189990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.320580,D4:22:CD:00:62:FD,h,30190157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.320580,D4:22:CD:00:62:FD,h,30190323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.351692,D4:22:CD:00:62:FD,h,30190490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.351692,D4:22:CD:00:62:FD,h,30190657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.383544,D4:22:CD:00:62:FD,h,30190824,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.399541,D4:22:CD:00:62:FD,h,30190990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.415522,D4:22:CD:00:62:FD,h,30191157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.431310,D4:22:CD:00:62:FD,h,30191324,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.431310,D4:22:CD:00:62:FD,h,30191490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.463507,D4:22:CD:00:62:FD,h,30191657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.463507,D4:22:CD:00:62:FD,h,30191824,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.495515,D4:22:CD:00:62:FD,h,30191990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.495515,D4:22:CD:00:62:FD,h,30192157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.529119,D4:22:CD:00:62:FD,h,30192324,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.529119,D4:22:CD:00:62:FD,h,30192490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.593819,D4:22:CD:00:62:FD,h,30192657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.623612,D4:22:CD:00:62:FD,h,30192824,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.623612,D4:22:CD:00:62:FD,h,30192990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.639359,D4:22:CD:00:62:FD,h,30193157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.639359,D4:22:CD:00:62:FD,h,30193324,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.671383,D4:22:CD:00:62:FD,h,30193490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.671383,D4:22:CD:00:62:FD,h,30193657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.703369,D4:22:CD:00:62:FD,h,30193824,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.703369,D4:22:CD:00:62:FD,h,30193990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.735642,D4:22:CD:00:62:FD,h,30194157,0,,,,,,,,,,,,,,,,
